z,zeta,as_scale,hmf,cooling_scale,T_min,score
8.0,17.07540188232742,0.8,ST,0.5,10000.0,0.004305085932206926
8.0,17.999369308004486,0.8,ST,0.5,10000.0,0.004170495274541639
8.0,18.973333554230518,0.8,ST,0.5,10000.0,0.0040349747056496335
8.0,20.000000000000004,0.8,ST,0.5,10000.0,0.003899179341550459
8.0,3.0,0.8,ST,0.5,15000.0,0.0014370688635362316
8.0,3.1623330622689494,0.8,ST,0.5,15000.0,0.0016745325808551015
8.0,3.33345013223977,0.8,ST,0.5,15000.0,0.0019210726833172246
8.0,3.5138265215355418,0.8,ST,0.5,15000.0,0.0021728413756371585
8.0,3.703963261376446,0.8,ST,0.5,15000.0,0.0024259584315204598
8.0,3.9043884942934204,0.8,ST,0.5,15000.0,0.002676665852272779
8.0,4.1156589411488556,0.8,ST,0.5,15000.0,0.002921449109912092
8.0,4.338361447539279,0.8,ST,0.5,15000.0,0.003157084255452114
8.0,4.573114613875481,0.8,ST,0.5,15000.0,0.0033807786980386166
8.0,4.820570513667911,0.8,ST,0.5,15000.0,0.0035900741923575604
8.0,5.0814165047902815,0.8,ST,0.5,15000.0,0.0037830442695799956
8.0,5.356377138752477,0.8,ST,0.5,15000.0,0.003958166851979127
8.0,5.389452332657201,0.8,ST,0.5,15000.0,0.003977411943184901
8.0,5.646216173286171,0.8,ST,0.5,15000.0,0.004114338365941776
8.0,5.9517386938335095,0.8,ST,0.5,15000.0,0.004250846395052567
8.0,6.273793349831704,0.8,ST,0.5,15000.0,0.004367343936917239
8.0,6.613274712005288,0.8,ST,0.5,15000.0,0.004463843720694692
8.0,6.971125757213828,0.8,ST,0.5,15000.0,0.004540570375830157
8.0,7.3483404877573175,0.8,ST,0.5,15000.0,0.004598099246144116
8.0,7.745966692414836,0.8,ST,0.5,15000.0,0.0046370635021109495
8.0,8.165108856885828,0.8,ST,0.5,15000.0,0.004658346295453415
8.0,8.606931231718361,0.8,ST,0.5,15000.0,0.004662987800101769
8.0,9.072661066246061,0.8,ST,0.5,15000.0,0.0046520450449909784
8.0,9.563592017516726,0.8,ST,0.5,15000.0,0.00462666642438939
8.0,10.081087743681516,0.8,ST,0.5,15000.0,0.00458806408039638
8.0,10.626585691826111,0.8,ST,0.5,15000.0,0.004537428904877974
8.0,11.20160109076529,0.8,ST,0.5,15000.0,0.004475931274396135
8.0,11.807731159891665,0.8,ST,0.5,15000.0,0.004404789594886575
8.0,12.446659545769569,0.8,ST,0.5,15000.0,0.004325116356943628
8.0,13.120160998797505,0.8,ST,0.5,15000.0,0.00423801490809414
8.0,13.830106302929654,0.8,ST,0.5,15000.0,0.004144545927720169
8.0,14.578467472149546,0.8,ST,0.5,15000.0,0.004045682680822703
8.0,15.367323228130308,0.8,ST,0.5,15000.0,0.003942354430600841
8.0,16.198864774296695,0.8,ST,0.5,15000.0,0.0038354276692773187
8.0,17.07540188232742,0.8,ST,0.5,15000.0,0.0037257115005062216
8.0,17.999369308004486,0.8,ST,0.5,15000.0,0.0036139160251474553
8.0,18.973333554230518,0.8,ST,0.5,15000.0,0.003500729298046508
8.0,20.000000000000004,0.8,ST,0.5,15000.0,0.0033867612140073447
8.0,3.0,0.8,ST,1.0,8000.0,0.0023519169098911706
8.0,3.1623330622689494,0.8,ST,1.0,8000.0,0.002682096322725689
8.0,3.33345013223977,0.8,ST,1.0,8000.0,0.0030166198266566614
8.0,3.5138265215355418,0.8,ST,1.0,8000.0,0.0033503543434640947
8.0,3.703963261376446,0.8,ST,1.0,8000.0,0.00367840099949137
8.0,3.9043884942934204,0.8,ST,1.0,8000.0,0.003996263142696523
8.0,4.1156589411488556,0.8,ST,1.0,8000.0,0.004299946973738626
8.0,4.338361447539279,0.8,ST,1.0,8000.0,0.004585972373419467
8.0,4.573114613875481,0.8,ST,1.0,8000.0,0.004851508290462334
8.0,4.820570513667911,0.8,ST,1.0,8000.0,0.005094211599113895
8.0,5.0814165047902815,0.8,ST,1.0,8000.0,0.005312433315092975
8.0,5.356377138752477,0.8,ST,1.0,8000.0,0.005505027207542099
8.0,5.389452332657201,0.8,ST,1.0,8000.0,0.005525827628677103
8.0,5.646216173286171,0.8,ST,1.0,8000.0,0.005671349361867244
8.0,5.9517386938335095,0.8,ST,1.0,8000.0,0.005811218543205783
8.0,6.273793349831704,0.8,ST,1.0,8000.0,0.005924830064036486
8.0,6.613274712005288,0.8,ST,1.0,8000.0,0.006012783848166997
8.0,6.971125757213828,0.8,ST,1.0,8000.0,0.0060758676659559635
8.0,7.3483404877573175,0.8,ST,1.0,8000.0,0.006115239114693895
8.0,7.745966692414836,0.8,ST,1.0,8000.0,0.0061320715717023844
8.0,8.165108856885828,0.8,ST,1.0,8000.0,0.0061277758489797175
8.0,8.606931231718361,0.8,ST,1.0,8000.0,0.0061038869183673
8.0,9.072661066246061,0.8,ST,1.0,8000.0,0.006061921354754318
8.0,9.563592017516726,0.8,ST,1.0,8000.0,0.0060034591000183045
8.0,10.081087743681516,0.8,ST,1.0,8000.0,0.0059301041611533835
8.0,10.626585691826111,0.8,ST,1.0,8000.0,0.005843401526267768
8.0,11.20160109076529,0.8,ST,1.0,8000.0,0.005744843845621944
8.0,11.807731159891665,0.8,ST,1.0,8000.0,0.005635941038468086
8.0,12.446659545769569,0.8,ST,1.0,8000.0,0.005518056881595843
8.0,13.120160998797505,0.8,ST,1.0,8000.0,0.005392532648904473
8.0,13.830106302929654,0.8,ST,1.0,8000.0,0.005260624283117122
8.0,14.578467472149546,0.8,ST,1.0,8000.0,0.005123480614075325
8.0,15.367323228130308,0.8,ST,1.0,8000.0,0.0049821841274970665
8.0,16.198864774296695,0.8,ST,1.0,8000.0,0.004837733436793249
8.0,17.07540188232742,0.8,ST,1.0,8000.0,0.004691049407424548
8.0,17.999369308004486,0.8,ST,1.0,8000.0,0.00454293308809152
8.0,18.973333554230518,0.8,ST,1.0,8000.0,0.004394153169830204
8.0,20.000000000000004,0.8,ST,1.0,8000.0,0.00424538684043228
8.0,3.0,0.8,ST,1.0,10000.0,0.0019763590619856363
8.0,3.1623330622689494,0.8,ST,1.0,10000.0,0.0022710861216059643
8.0,3.33345013223977,0.8,ST,1.0,10000.0,0.00257233571097041
8.0,3.5138265215355418,0.8,ST,1.0,10000.0,0.002875430326078451
8.0,3.703963261376446,0.8,ST,1.0,10000.0,0.0031758197643962276
8.0,3.9043884942934204,0.8,ST,1.0,10000.0,0.0034692447883836004
8.0,4.1156589411488556,0.8,ST,1.0,10000.0,0.0037518505790017716
8.0,4.338361447539279,0.8,ST,1.0,10000.0,0.0040202117276138165
8.0,4.573114613875481,0.8,ST,1.0,10000.0,0.004271472109759389
8.0,4.820570513667911,0.8,ST,1.0,10000.0,0.004503208104494152
8.0,5.0814165047902815,0.8,ST,1.0,10000.0,0.0047136324343870425
8.0,5.356377138752477,0.8,ST,1.0,10000.0,0.004901428912059377
8.0,5.389452332657201,0.8,ST,1.0,10000.0,0.004921855085658048
8.0,5.646216173286171,0.8,ST,1.0,10000.0,0.005065753505632881
8.0,5.9517386938335095,0.8,ST,1.0,10000.0,0.005206203062441135
8.0,6.273793349831704,0.8,ST,1.0,10000.0,0.005322749948259379
8.0,6.613274712005288,0.8,ST,1.0,10000.0,0.005415757371797505
8.0,6.971125757213828,0.8,ST,1.0,10000.0,0.005485787983406548
8.0,7.3483404877573175,0.8,ST,1.0,10000.0,0.005533769922392563
8.0,7.745966692414836,0.8,ST,1.0,10000.0,0.005560663978350489
8.0,8.165108856885828,0.8,ST,1.0,10000.0,0.0055676757566143825
8.0,8.606931231718361,0.8,ST,1.0,10000.0,0.005556148963032751
8.0,9.072661066246061,0.8,ST,1.0,10000.0,0.005527422958545722
8.0,9.563592017516726,0.8,ST,1.0,10000.0,0.005482911822472132
8.0,10.081087743681516,0.8,ST,1.0,10000.0,0.005424070071317922
8.0,10.626585691826111,0.8,ST,1.0,10000.0,0.005352308002561133
8.0,11.20160109076529,0.8,ST,1.0,10000.0,0.005268995679754807
8.0,11.807731159891665,0.8,ST,1.0,10000.0,0.005175533423476869
8.0,12.446659545769569,0.8,ST,1.0,10000.0,0.005073190271006019
8.0,13.120160998797505,0.8,ST,1.0,10000.0,0.004963218034161852
8.0,13.830106302929654,0.8,ST,1.0,10000.0,0.004846800605573104
8.0,14.578467472149546,0.8,ST,1.0,10000.0,0.004725021439061449
8.0,15.367323228130308,0.8,ST,1.0,10000.0,0.004598906692504255
8.0,16.198864774296695,0.8,ST,1.0,10000.0,0.004469406796194112
8.0,17.07540188232742,0.8,ST,1.0,10000.0,0.004337402329004539
8.0,17.999369308004486,0.8,ST,1.0,10000.0,0.004203661852865551
8.0,18.973333554230518,0.8,ST,1.0,10000.0,0.004068925855291358
8.0,20.000000000000004,0.8,ST,1.0,10000.0,0.003933848279528461
8.0,3.0,0.8,ST,1.0,15000.0,0.001437959580875635
8.0,3.1623330622689494,0.8,ST,1.0,15000.0,0.0016756391269176728
8.0,3.33345013223977,0.8,ST,1.0,15000.0,0.0019224308678139066
8.0,3.5138265215355418,0.8,ST,1.0,15000.0,0.002174490608961902
8.0,3.703963261376446,0.8,ST,1.0,15000.0,0.002427941874433864
8.0,3.9043884942934204,0.8,ST,1.0,15000.0,0.002679030524689498
8.0,4.1156589411488556,0.8,ST,1.0,15000.0,0.002924245895744705
8.0,4.338361447539279,0.8,ST,1.0,15000.0,0.0031603677410667135
8.0,4.573114613875481,0.8,ST,1.0,15000.0,0.0033846069339697935
8.0,4.820570513667911,0.8,ST,1.0,15000.0,0.003594508101650847
8.0,5.0814165047902815,0.8,ST,1.0,15000.0,0.0037881471269914225
8.0,5.356377138752477,0.8,ST,1.0,15000.0,0.003964003397066753
8.0,5.389452332657201,0.8,ST,1.0,15000.0,0.003983338457316027
8.0,5.646216173286171,0.8,ST,1.0,15000.0,0.0041209738699555425
8.0,5.9517386938335095,0.8,ST,1.0,15000.0,0.0042583455167753605
8.0,6.273793349831704,0.8,ST,1.0,15000.0,0.0043757696191026344
8.0,6.613274712005288,0.8,ST,1.0,15000.0,0.004473256016664788
8.0,6.971125757213828,0.8,ST,1.0,15000.0,0.004551025200564101
8.0,7.3483404877573175,0.8,ST,1.0,15000.0,0.004609647517527168
8.0,7.745966692414836,0.8,ST,1.0,15000.0,0.004649749731934969
8.0,8.165108856885828,0.8,ST,1.0,15000.0,0.004672207978235317
8.0,8.606931231718361,0.8,ST,1.0,15000.0,0.004678054963346018
8.0,9.072661066246061,0.8,ST,1.0,15000.0,0.004668339363217852
8.0,9.563592017516726,0.8,ST,1.0,15000.0,0.004644200954490483
8.0,10.081087743681516,0.8,ST,1.0,15000.0,0.004606843513896783
8.0,10.626585691826111,0.8,ST,1.0,15000.0,0.004557449203558631
8.0,11.20160109076529,0.8,ST,1.0,15000.0,0.004497179849821829
8.0,11.807731159891665,0.8,ST,1.0,15000.0,0.004427245980721182
8.0,12.446659545769569,0.8,ST,1.0,15000.0,0.004348752499229279
8.0,13.120160998797505,0.8,ST,1.0,15000.0,0.00426279564765363
8.0,13.830106302929654,0.8,ST,1.0,15000.0,0.0041704299885239994
8.0,14.578467472149546,0.8,ST,1.0,15000.0,0.004072622874733017
8.0,15.367323228130308,0.8,ST,1.0,15000.0,0.003970298755894883
8.0,16.198864774296695,0.8,ST,1.0,15000.0,0.003864320043824968
8.0,17.07540188232742,0.8,ST,1.0,15000.0,0.003755492577858699
8.0,17.999369308004486,0.8,ST,1.0,15000.0,0.003644523457852229
8.0,18.973333554230518,0.8,ST,1.0,15000.0,0.0035320990218487003
8.0,20.000000000000004,0.8,ST,1.0,15000.0,0.003418827912901437
8.0,3.0,0.8,ST,2.0,8000.0,0.0023533113471469716
8.0,3.1623330622689494,0.8,ST,2.0,8000.0,0.002683732961435287
8.0,3.33345013223977,0.8,ST,2.0,8000.0,0.0030185210422670823
8.0,3.5138265215355418,0.8,ST,2.0,8000.0,0.003352543144903035
8.0,3.703963261376446,0.8,ST,2.0,8000.0,0.0036809012351110538
8.0,3.9043884942934204,0.8,ST,2.0,8000.0,0.0039990997480944725
8.0,4.1156589411488556,0.8,ST,2.0,8000.0,0.004303146187291631
8.0,4.338361447539279,0.8,ST,2.0,8000.0,0.004589561873645253
8.0,4.573114613875481,0.8,ST,2.0,8000.0,0.004855517328898686
8.0,4.820570513667911,0.8,ST,2.0,8000.0,0.005098670908262743
8.0,5.0814165047902815,0.8,ST,2.0,8000.0,0.005317375089834022
8.0,5.356377138752477,0.8,ST,2.0,8000.0,0.005510484823889711
8.0,5.389452332657201,0.8,ST,2.0,8000.0,0.00553134772928798
8.0,5.646216173286171,0.8,ST,2.0,8000.0,0.005677357066349336
8.0,5.9517386938335095,0.8,ST,2.0,8000.0,0.005817811000576341
8.0,6.273793349831704,0.8,ST,2.0,8000.0,0.0059320418229005314
8.0,6.613274712005288,0.8,ST,2.0,8000.0,0.006020648804956848
8.0,6.971125757213828,0.8,ST,2.0,8000.0,0.006084418349037878
8.0,7.3483404877573175,0.8,ST,2.0,8000.0,0.00612450622840825
8.0,7.745966692414836,0.8,ST,2.0,8000.0,0.0061420831078589375
8.0,8.165108856885828,0.8,ST,2.0,8000.0,0.006138556653946959
8.0,8.606931231718361,0.8,ST,2.0,8000.0,0.006115458298169107
8.0,9.072661066246061,0.8,ST,2.0,8000.0,0.006074300422705737
8.0,9.563592017516726,0.8,ST,2.0,8000.0,0.006016658459764331
8.0,10.081087743681516,0.8,ST,2.0,8000.0,0.005944131865350051
8.0,10.626585691826111,0.8,ST,2.0,8000.0,0.005858260682267473
8.0,11.20160109076529,0.8,ST,2.0,8000.0,0.005760532547274712
8.0,11.807731159891665,0.8,ST,2.0,8000.0,0.005652452587847349
8.0,12.446659545769569,0.8,ST,2.0,8000.0,0.005535379796803265
8.0,13.120160998797505,0.8,ST,2.0,8000.0,0.005410650851983137
8.0,13.830106302929654,0.8,ST,2.0,8000.0,0.005279517513966438
8.0,14.578467472149546,0.8,ST,2.0,8000.0,0.0051431244831613866
8.0,15.367323228130308,0.8,ST,2.0,8000.0,0.005002550698197982
8.0,16.198864774296695,0.8,ST,2.0,8000.0,0.0048587916104079
8.0,17.07540188232742,0.8,ST,2.0,8000.0,0.004712765367248734
8.0,17.999369308004486,0.8,ST,2.0,8000.0,0.004565270435650704
8.0,18.973333554230518,0.8,ST,2.0,8000.0,0.004417073714736828
8.0,20.000000000000004,0.8,ST,2.0,8000.0,0.004268850906075714
8.0,3.0,0.8,ST,2.0,10000.0,0.001977070444727306
8.0,3.1623330622689494,0.8,ST,2.0,10000.0,0.0022719456634183086
8.0,3.33345013223977,0.8,ST,2.0,10000.0,0.0025733631985423162
8.0,3.5138265215355418,0.8,ST,2.0,10000.0,0.002876647113947576
8.0,3.703963261376446,0.8,ST,2.0,10000.0,0.0031772489294846023
8.0,3.9043884942934204,0.8,ST,2.0,10000.0,0.003470911292368511
8.0,4.1156589411488556,0.8,ST,2.0,10000.0,0.003753781397410908
8.0,4.338361447539279,0.8,ST,2.0,10000.0,0.004022435902982161
8.0,4.573114613875481,0.8,ST,2.0,10000.0,0.004274020782054181
8.0,4.820570513667911,0.8,ST,2.0,10000.0,0.004506114346695525
8.0,5.0814165047902815,0.8,ST,2.0,10000.0,0.0047169311299005996
8.0,5.356377138752477,0.8,ST,2.0,10000.0,0.004905156413108205
8.0,5.389452332657201,0.8,ST,2.0,10000.0,0.004925635106748059
8.0,5.646216173286171,0.8,ST,2.0,10000.0,0.005069947245367756
8.0,5.9517386938335095,0.8,ST,2.0,10000.0,0.005210901030192659
8.0,6.273793349831704,0.8,ST,2.0,10000.0,0.005327990129311657
8.0,6.613274712005288,0.8,ST,2.0,10000.0,0.005421577134332603
8.0,6.971125757213828,0.8,ST,2.0,10000.0,0.0054922233566684275
8.0,7.3483404877573175,0.8,ST,2.0,10000.0,0.0055408550746344236
8.0,7.745966692414836,0.8,ST,2.0,10000.0,0.0055684303298286116
8.0,8.165108856885828,0.8,ST,2.0,10000.0,0.005576151512962652
8.0,8.606931231718361,0.8,ST,2.0,10000.0,0.005565358708972037
8.0,9.072661066246061,0.8,ST,2.0,10000.0,0.005537386995353522
8.0,9.563592017516726,0.8,ST,2.0,10000.0,0.00549364582991667
8.0,10.081087743681516,0.8,ST,2.0,10000.0,0.005435585069661757
8.0,10.626585691826111,0.8,ST,2.0,10000.0,0.005364609959117173
8.0,11.20160109076529,0.8,ST,2.0,10000.0,0.005282085432111846
8.0,11.807731159891665,0.8,ST,2.0,10000.0,0.005189406901551349
8.0,12.446659545769569,0.8,ST,2.0,10000.0,0.005087838521080686
8.0,13.120160998797505,0.8,ST,2.0,10000.0,0.004978627372823561
8.0,13.830106302929654,0.8,ST,2.0,10000.0,0.004862953077548729
8.0,14.578467472149546,0.8,ST,2.0,10000.0,0.0047418948546113
8.0,15.367323228130308,0.8,ST,2.0,10000.0,0.004616475214319339
8.0,16.198864774296695,0.8,ST,2.0,10000.0,0.00448764132817695
8.0,17.07540188232742,0.8,ST,2.0,10000.0,0.004356270968381423
8.0,17.999369308004486,0.8,ST,2.0,10000.0,0.004223130040723216
8.0,18.973333554230518,0.8,ST,2.0,10000.0,0.004088957158224713
8.0,20.000000000000004,0.8,ST,2.0,10000.0,0.0039544046954932245
8.0,3.0,0.8,ST,2.0,15000.0,0.001438405879455384
8.0,3.1623330622689494,0.8,ST,2.0,15000.0,0.0016761939040487975
8.0,3.33345013223977,0.8,ST,2.0,15000.0,0.0019231123618481804
8.0,3.5138265215355418,0.8,ST,2.0,15000.0,0.0021753190313491834
8.0,3.703963261376446,0.8,ST,2.0,15000.0,0.002428939551913644
8.0,3.9043884942934204,0.8,ST,2.0,15000.0,0.002680222035392334
8.0,4.1156589411488556,0.8,ST,2.0,15000.0,0.002925658165799876
8.0,4.338361447539279,0.8,ST,2.0,15000.0,0.0031620300666363467
8.0,4.573114613875481,0.8,ST,2.0,15000.0,0.0033865509690030513
8.0,4.820570513667911,0.8,ST,2.0,15000.0,0.003596767664008675
8.0,5.0814165047902815,0.8,ST,2.0,15000.0,0.003790758030635126
8.0,5.356377138752477,0.8,ST,2.0,15000.0,0.003967003080230319
8.0,5.389452332657201,0.8,ST,2.0,15000.0,0.003986386061029093
8.0,5.646216173286171,0.8,ST,2.0,15000.0,0.004124400976415653
8.0,5.9517386938335095,0.8,ST,2.0,15000.0,0.004262239334322359
8.0,6.273793349831704,0.8,ST,2.0,15000.0,0.004380169506487437
8.0,6.613274712005288,0.8,ST,2.0,15000.0,0.00447820075378328
8.0,6.971125757213828,0.8,ST,2.0,15000.0,0.004556552262182344
8.0,7.3483404877573175,0.8,ST,2.0,15000.0,0.004615792518336427
8.0,7.745966692414836,0.8,ST,2.0,15000.0,0.0046565455402399125
8.0,8.165108856885828,0.8,ST,2.0,15000.0,0.004679684229942932
8.0,8.606931231718361,0.8,ST,2.0,15000.0,0.004686237648401888
8.0,9.072661066246061,0.8,ST,2.0,15000.0,0.004677250157467239
8.0,9.563592017516726,0.8,ST,2.0,15000.0,0.004653856871101577
8.0,10.081087743681516,0.8,ST,2.0,15000.0,0.004617256864006327
8.0,10.626585691826111,0.8,ST,2.0,15000.0,0.004568627201677957
8.0,11.20160109076529,0.8,ST,2.0,15000.0,0.00450912453352924
8.0,11.807731159891665,0.8,ST,2.0,15000.0,0.004439954428872113
8.0,12.446659545769569,0.8,ST,2.0,15000.0,0.004362216864704943
8.0,13.120160998797505,0.8,ST,2.0,15000.0,0.0042770032956123555
8.0,13.830106302929654,0.8,ST,2.0,15000.0,0.004185363969199562
8.0,14.578467472149546,0.8,ST,2.0,15000.0,0.004088261956923722
8.0,15.367323228130308,0.8,ST,2.0,15000.0,0.003986618014049764
8.0,16.198864774296695,0.8,ST,2.0,15000.0,0.003881291247960936
8.0,17.07540188232742,0.8,ST,2.0,15000.0,0.003773084648631831
8.0,17.999369308004486,0.8,ST,2.0,15000.0,0.0036627026231704917
8.0,18.973333554230518,0.8,ST,2.0,15000.0,0.003550829593970131
8.0,20.000000000000004,0.8,ST,2.0,15000.0,0.003438072594533176
8.0,3.0,0.8,PS,0.5,8000.0,0.0012961286769748752
8.0,3.1623330622689494,0.8,PS,0.5,8000.0,0.0015641523505609994
8.0,3.33345013223977,0.8,PS,0.5,8000.0,0.0018525068892839183
8.0,3.5138265215355418,0.8,PS,0.5,8000.0,0.002156906219602788
8.0,3.703963261376446,0.8,PS,0.5,8000.0,0.0024726066136228787
8.0,3.9043884942934204,0.8,PS,0.5,8000.0,0.0027946524030016233
8.0,4.1156589411488556,0.8,PS,0.5,8000.0,0.0031180838056379203
8.0,4.338361447539279,0.8,PS,0.5,8000.0,0.003438064998807862
8.0,4.573114613875481,0.8,PS,0.5,8000.0,0.0037501283287674735
8.0,4.820570513667911,0.8,PS,0.5,8000.0,0.0040501216132814225
8.0,5.0814165047902815,0.8,PS,0.5,8000.0,0.004334507797746012
8.0,5.356377138752477,0.8,PS,0.5,8000.0,0.004600253213554434
8.0,5.389452332657201,0.8,PS,0.5,8000.0,0.0046299704444920965
8.0,5.646216173286171,0.8,PS,0.5,8000.0,0.004844889092807616
8.0,5.9517386938335095,0.8,PS,0.5,8000.0,0.005066520776137531
8.0,6.273793349831704,0.8,PS,0.5,8000.0,0.005263771794910508
8.0,6.613274712005288,0.8,PS,0.5,8000.0,0.005435844970695897
8.0,6.971125757213828,0.8,PS,0.5,8000.0,0.005582293244066571
8.0,7.3483404877573175,0.8,PS,0.5,8000.0,0.005703242265928177
8.0,7.745966692414836,0.8,PS,0.5,8000.0,0.005798979000803121
8.0,8.165108856885828,0.8,PS,0.5,8000.0,0.005870212673460647
8.0,8.606931231718361,0.8,PS,0.5,8000.0,0.005917939687204406
8.0,9.072661066246061,0.8,PS,0.5,8000.0,0.005943261823031435
8.0,9.563592017516726,0.8,PS,0.5,8000.0,0.00594747755209274
8.0,10.081087743681516,0.8,PS,0.5,8000.0,0.005932026213419623
8.0,10.626585691826111,0.8,PS,0.5,8000.0,0.0058983732346354015
8.0,11.20160109076529,0.8,PS,0.5,8000.0,0.0058480076542379794
8.0,11.807731159891665,0.8,PS,0.5,8000.0,0.0057825227070105985
8.0,12.446659545769569,0.8,PS,0.5,8000.0,0.005703396467205416
8.0,13.120160998797505,0.8,PS,0.5,8000.0,0.005612141797672521
8.0,13.830106302929654,0.8,PS,0.5,8000.0,0.005510217850669751
8.0,14.578467472149546,0.8,PS,0.5,8000.0,0.005398992797256723
8.0,15.367323228130308,0.8,PS,0.5,8000.0,0.0052797908809143505
8.0,16.198864774296695,0.8,PS,0.5,8000.0,0.005153863015875108
8.0,17.07540188232742,0.8,PS,0.5,8000.0,0.005022389341049104
8.0,17.999369308004486,0.8,PS,0.5,8000.0,0.004886417478599146
8.0,18.973333554230518,0.8,PS,0.5,8000.0,0.004746975553855991
8.0,20.000000000000004,0.8,PS,0.5,8000.0,0.004604988783628522
8.0,3.0,0.8,PS,0.5,10000.0,0.0010282925582753989
8.0,3.1623330622689494,0.8,PS,0.5,10000.0,0.001254327882178077
8.0,3.33345013223977,0.8,PS,0.5,10000.0,0.0015002963996776392
8.0,3.5138265215355418,0.8,PS,0.5,10000.0,0.001762749553986381
8.0,3.703963261376446,0.8,PS,0.5,10000.0,0.002037723382015919
8.0,3.9043884942934204,0.8,PS,0.5,10000.0,0.002320949753448427
8.0,4.1156589411488556,0.8,PS,0.5,10000.0,0.002608050507170384
8.0,4.338361447539279,0.8,PS,0.5,10000.0,0.002894662093651404
8.0,4.573114613875481,0.8,PS,0.5,10000.0,0.003176667512364978
8.0,4.820570513667911,0.8,PS,0.5,10000.0,0.0034501649340129385
8.0,5.0814165047902815,0.8,PS,0.5,10000.0,0.0037117535008770767
8.0,5.356377138752477,0.8,PS,0.5,10000.0,0.003958452601598186
8.0,5.389452332657201,0.8,PS,0.5,10000.0,0.003986188204931887
8.0,5.646216173286171,0.8,PS,0.5,10000.0,0.0041877654902953716
8.0,5.9517386938335095,0.8,PS,0.5,10000.0,0.004397699909337985
8.0,6.273793349831704,0.8,PS,0.5,10000.0,0.004586739934481173
8.0,6.613274712005288,0.8,PS,0.5,10000.0,0.004753895609621952
8.0,6.971125757213828,0.8,PS,0.5,10000.0,0.004898511789880435
8.0,7.3483404877573175,0.8,PS,0.5,10000.0,0.0050204707069372604
8.0,7.745966692414836,0.8,PS,0.5,10000.0,0.005119818417648052
8.0,8.165108856885828,0.8,PS,0.5,10000.0,0.005197011269662426
8.0,8.606931231718361,0.8,PS,0.5,10000.0,0.005252794515580783
8.0,9.072661066246061,0.8,PS,0.5,10000.0,0.005288026986783587
8.0,9.563592017516726,0.8,PS,0.5,10000.0,0.005303768806253539
8.0,10.081087743681516,0.8,PS,0.5,10000.0,0.005301234473223963
8.0,10.626585691826111,0.8,PS,0.5,10000.0,0.005281679889877749
8.0,11.20160109076529,0.8,PS,0.5,10000.0,0.005246397503263002
8.0,11.807731159891665,0.8,PS,0.5,10000.0,0.005196797260961286
8.0,12.446659545769569,0.8,PS,0.5,10000.0,0.005134194462765338
8.0,13.120160998797505,0.8,PS,0.5,10000.0,0.00505994522774055
8.0,13.830106302929654,0.8,PS,0.5,10000.0,0.004975375367731223
8.0,14.578467472149546,0.8,PS,0.5,10000.0,0.004881730416477288
8.0,15.367323228130308,0.8,PS,0.5,10000.0,0.004780225005959878
8.0,16.198864774296695,0.8,PS,0.5,10000.0,0.004672012952106485
8.0,17.07540188232742,0.8,PS,0.5,10000.0,0.004558189528510808
8.0,17.999369308004486,0.8,PS,0.5,10000.0,0.004439730614131557
8.0,18.973333554230518,0.8,PS,0.5,10000.0,0.00431759935357274
8.0,20.000000000000004,0.8,PS,0.5,10000.0,0.004192664919824473
8.0,3.0,0.8,PS,0.5,15000.0,0.0006719725500937837
8.0,3.1623330622689494,0.8,PS,0.5,15000.0,0.0008359616966725836
8.0,3.33345013223977,0.8,PS,0.5,15000.0,0.0010181211732762576
